workerid,proliferate.condition,accuracy,internal_node_id,question_order,response,rt,stimulus,time_elapsed,trial_index,trial_type,error
74,All,,0.0-0.0,,0,3308,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",3346,0,html-button-response,
74,All,,0.0-1.0,,0,7742,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",11091,1,html-button-response,
74,All,,0.0-2.0,,0,1993,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",13086,2,html-button-response,
74,All,,0.0-3.0,,0,11360,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",24454,3,html-button-response,
74,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_03_NG.mp3,26019,4,audio-keyboard-response,
74,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",15091,,41115,5,survey-likert,
74,All,,0.0-4.0-2.0,,,,audio/NGN/NGN_03_NG.mp3,42531,6,audio-keyboard-response,
74,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 3}",9340,,51874,7,survey-likert,
74,All,,0.0-4.0-4.0,,,,audio/NL/NL_03_N.mp3,52857,8,audio-keyboard-response,
74,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9814,,62675,9,survey-likert,
74,All,,0.0-4.0-6.0,,,,audio/NGN/NGN_05_NG.mp3,64591,10,audio-keyboard-response,
74,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",9286,,73880,11,survey-likert,
74,All,,0.0-4.0-8.0,,,,audio/NGN/NGN_04_NG.mp3,75700,12,audio-keyboard-response,
74,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 2, 'traditional': 3}",9232,,84936,13,survey-likert,
74,All,,0.0-4.0-10.0,,,,audio/NL/NL_01_L.mp3,86538,14,audio-keyboard-response,
74,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 5, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",18734,,105276,15,survey-likert,
74,All,,0.0-4.0-12.0,,,,audio/NL/NL_08_N.mp3,107071,16,audio-keyboard-response,
74,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9641,,116716,17,survey-likert,
74,All,,0.0-4.0-14.0,,,,audio/NL/NL_09_L.mp3,118368,18,audio-keyboard-response,
74,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 2, 'traditional': 3}",8065,,126435,19,survey-likert,
74,All,,0.0-4.0-16.0,,,,audio/NGG/NGG_08_G.mp3,127797,20,audio-keyboard-response,
74,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 2}",9760,,137561,21,survey-likert,
74,All,,0.0-4.0-18.0,,,,audio/NGN/NGN_09_N.mp3,139243,22,audio-keyboard-response,
74,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 4}",8425,,147671,23,survey-likert,
74,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_10_NG.mp3,148843,24,audio-keyboard-response,
74,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9653,,158499,25,survey-likert,
74,All,,0.0-4.0-22.0,,,,audio/NL/NL_07_L.mp3,159734,26,audio-keyboard-response,
74,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",15169,,174906,27,survey-likert,
74,All,,0.0-4.0-24.0,,,,audio/NGN/NGN_07_N.mp3,176743,28,audio-keyboard-response,
74,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 3}",10156,,186902,29,survey-likert,
74,All,,0.0-4.0-26.0,,,,audio/NGN/NGN_02_N.mp3,188028,30,audio-keyboard-response,
74,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 3}",8141,,196172,31,survey-likert,
74,All,,0.0-4.0-28.0,,,,audio/attention_check_6.mp3,199154,32,audio-keyboard-response,
74,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",8742,,207899,33,survey-likert,
74,All,,0.0-4.0-30.0,,,,audio/NGG/NGG_04_NG.mp3,209341,34,audio-keyboard-response,
74,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 2}",8952,,218296,35,survey-likert,
74,All,,0.0-4.0-32.0,,,,audio/attention_check_4.mp3,221533,36,audio-keyboard-response,
74,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",6798,,228334,37,survey-likert,
74,All,,0.0-4.0-34.0,,,,audio/NGG/NGG_05_NG.mp3,229997,38,audio-keyboard-response,
74,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",9580,,239581,39,survey-likert,
74,All,,0.0-4.0-36.0,,,,audio/NL/NL_10_L.mp3,240968,40,audio-keyboard-response,
74,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 2}",10415,,251386,41,survey-likert,
74,All,,0.0-4.0-38.0,,,,audio/attention_check_1.mp3,254329,42,audio-keyboard-response,
74,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",9105,,263437,43,survey-likert,
74,All,,0.0-4.0-40.0,,,,audio/NGN/NGN_08_NG.mp3,265246,44,audio-keyboard-response,
74,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",10312,,275561,45,survey-likert,
74,All,,0.0-4.0-42.0,,,,audio/NL/NL_06_N.mp3,276596,46,audio-keyboard-response,
74,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 4}",11810,,288409,47,survey-likert,
74,All,,0.0-4.0-44.0,,,,audio/NGG/NGG_06_G.mp3,289861,48,audio-keyboard-response,
74,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9436,,299509,49,survey-likert,
74,All,,0.0-4.0-46.0,,,,audio/NGG/NGG_10_NG.mp3,301818,50,audio-keyboard-response,
74,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 2}",9912,,311734,51,survey-likert,
74,All,,0.0-4.0-48.0,,,,audio/NL/NL_02_N.mp3,312891,52,audio-keyboard-response,
74,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 3}",7666,,320560,53,survey-likert,
74,All,,0.0-4.0-50.0,,,,audio/NGG/NGG_02_NG.mp3,321894,54,audio-keyboard-response,
74,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",8888,,330786,55,survey-likert,
74,All,,0.0-4.0-52.0,,,,audio/NGN/NGN_01_N.mp3,332694,56,audio-keyboard-response,
74,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9419,,342116,57,survey-likert,
74,All,,0.0-4.0-54.0,,,,audio/NGG/NGG_01_NG.mp3,343542,58,audio-keyboard-response,
74,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 2, 'traditional': 2}",9230,,352775,59,survey-likert,
74,All,,0.0-4.0-56.0,,,,audio/NL/NL_04_N.mp3,354049,60,audio-keyboard-response,
74,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 2, 'traditional': 2}",9863,,363916,61,survey-likert,
74,All,,0.0-4.0-58.0,,,,audio/NGG/NGG_09_NG.mp3,366785,62,audio-keyboard-response,
74,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",9165,,375953,63,survey-likert,
74,All,[],0.0-5.0,,"{'age': '32', 'P0_Q0': None, 'gender': '女', 'origin': '澳门', 'education': '硕士'}",23769,,399812,64,survey,
74,All,,0.0-6.0,,"{'lang1': '粤语', 'lang2': '普通话', 'lang3': '英语', 'lang4': '日语', 'lang5': ''}",15619,,415435,65,survey-html-form,
74,All,,0.0-7.0,"[0, 1, 2]","{'family': 4, 'friends': 1, 'study/work': 0}",27143,,442582,66,survey-likert,
74,All,,0.0-8.0,"[3, 2, 0, 1]","{'likert_young': 4, 'likert_proper': 4, 'likert_culture': 4, 'likert_identity': 4}",12556,,455144,67,survey-likert,
74,All,[],0.0-9.0,,"{'attitude': '听起来不舒服，失去了粤语的韵味', 'have_heard': '是'}",31244,,486408,68,survey,
74,All,,0.0-10.0,,0,1664,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",488073,69,html-button-response,
86,All,,0.0-0.0,,0,8958,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",8996,0,html-button-response,
86,All,,0.0-1.0,,0,7929,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",16925,1,html-button-response,
86,All,,0.0-2.0,,0,9320,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",26247,2,html-button-response,
86,All,,0.0-3.0,,0,54852,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",81101,3,html-button-response,
86,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_09_NG.mp3,83875,4,audio-keyboard-response,
86,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",29388,,113266,5,survey-likert,
86,All,,0.0-4.0-2.0,,,,audio/NL/NL_07_L.mp3,114712,6,audio-keyboard-response,
86,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",42805,,157520,7,survey-likert,
86,All,,0.0-4.0-4.0,,,,audio/attention_check_1.mp3,160727,8,audio-keyboard-response,
86,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",6656,,167384,9,survey-likert,
86,All,,0.0-4.0-6.0,,,,audio/NL/NL_02_L.mp3,168278,10,audio-keyboard-response,
86,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",15485,,183764,11,survey-likert,
86,All,,0.0-4.0-8.0,,,,audio/NL/NL_08_L.mp3,185387,12,audio-keyboard-response,
86,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",17321,,202710,13,survey-likert,
86,All,,0.0-4.0-10.0,,,,audio/NGG/NGG_05_G.mp3,203968,14,audio-keyboard-response,
86,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",17838,,221808,15,survey-likert,
86,All,,0.0-4.0-12.0,,,,audio/NL/NL_04_L.mp3,222967,16,audio-keyboard-response,
86,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",11506,,234474,17,survey-likert,
86,All,,0.0-4.0-14.0,,,,audio/NGN/NGN_05_NG.mp3,236384,18,audio-keyboard-response,
86,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",11841,,248227,19,survey-likert,
86,All,,0.0-4.0-16.0,,,,audio/NGN/NGN_04_NG.mp3,250027,20,audio-keyboard-response,
86,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 2}",17121,,267150,21,survey-likert,
86,All,,0.0-4.0-18.0,,,,audio/NGG/NGG_04_NG.mp3,268587,22,audio-keyboard-response,
86,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 1, 'friendly': 2, 'dependable': 2, 'traditional': 1}",27190,,295778,23,survey-likert,
86,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_02_N.mp3,296928,24,audio-keyboard-response,
86,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 2, 'traditional': 2}",11913,,308843,25,survey-likert,
86,All,,0.0-4.0-22.0,,,,audio/NL/NL_10_N.mp3,310443,26,audio-keyboard-response,
86,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 3}",10969,,321413,27,survey-likert,
86,All,,0.0-4.0-24.0,,,,audio/NGG/NGG_03_G.mp3,322763,28,audio-keyboard-response,
86,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 1}",9984,,332750,29,survey-likert,
86,All,,0.0-4.0-26.0,,,,audio/NGN/NGN_03_NG.mp3,334155,30,audio-keyboard-response,
86,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",13285,,347442,31,survey-likert,
86,All,,0.0-4.0-28.0,,,,audio/NGN/NGN_09_NG.mp3,349099,32,audio-keyboard-response,
86,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",14573,,363674,33,survey-likert,
86,All,,0.0-4.0-30.0,,,,audio/NL/NL_06_N.mp3,364640,34,audio-keyboard-response,
86,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",13611,,378253,35,survey-likert,
86,All,,0.0-4.0-32.0,,,,audio/NL/NL_01_L.mp3,379851,36,audio-keyboard-response,
86,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 2}",9953,,389806,37,survey-likert,
86,All,,0.0-4.0-34.0,,,,audio/NGG/NGG_02_NG.mp3,391392,38,audio-keyboard-response,
86,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 2}",16487,,407881,39,survey-likert,
86,All,,0.0-4.0-36.0,,,,audio/NL/NL_09_L.mp3,409163,40,audio-keyboard-response,
86,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",9158,,418322,41,survey-likert,
86,All,,0.0-4.0-38.0,,,,audio/attention_check_6.mp3,421290,42,audio-keyboard-response,
86,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",6983,,428275,43,survey-likert,
86,All,,0.0-4.0-40.0,,,,audio/NL/NL_03_L.mp3,429407,44,audio-keyboard-response,
86,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 2}",8211,,437620,45,survey-likert,
86,All,,0.0-4.0-42.0,,,,audio/NGG/NGG_10_G.mp3,439498,46,audio-keyboard-response,
86,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 1}",13339,,452839,47,survey-likert,
86,All,,0.0-4.0-44.0,,,,audio/NGG/NGG_01_NG.mp3,454283,48,audio-keyboard-response,
86,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 2}",15667,,469952,49,survey-likert,
86,All,,0.0-4.0-46.0,,,,audio/NGN/NGN_07_NG.mp3,471659,50,audio-keyboard-response,
86,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 4}",10494,,482154,51,survey-likert,
86,All,,0.0-4.0-48.0,,,,audio/NGG/NGG_06_NG.mp3,483860,52,audio-keyboard-response,
86,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 2}",9501,,493363,53,survey-likert,
86,All,,0.0-4.0-50.0,,,,audio/attention_check_4.mp3,496575,54,audio-keyboard-response,
86,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",9476,,506052,55,survey-likert,
86,All,,0.0-4.0-52.0,,,,audio/NGG/NGG_08_NG.mp3,507540,56,audio-keyboard-response,
86,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 2}",10785,,518327,57,survey-likert,
86,All,,0.0-4.0-54.0,,,,audio/NGN/NGN_10_NG.mp3,519508,58,audio-keyboard-response,
86,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 4}",11370,,530879,59,survey-likert,
86,All,,0.0-4.0-56.0,,,,audio/NGN/NGN_01_N.mp3,532788,60,audio-keyboard-response,
